../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869419,TK135702
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869420,TK104609
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869421,TK104597
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869422,TK15012
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869423,TK15011
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869424,TK15013
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869425,TK15020
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869426,TK19025
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869427,TK25185
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869428,TK25188
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869429,TK25203
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869430,TK25186
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869431,TK25187
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869432,TK25026
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869433,TK25085
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869434,TK18654
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869435,TK18520
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869436,TK18528
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869437,TK18522
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869438,TK18527
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869439,TK18530
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869440,TK135391
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869441,TK134602
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869442,TK104686
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869443,TK134599
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869444,TK104647
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869445,TK134600
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869446,TK134606
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869447,TK104637
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869448,TK104646
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869449,TK135106
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869450,TK104512
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869451,TK101381
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869452,TK101763
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869453,TK101764
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869454,TK101825
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869455,TK34737
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869456,TK34736
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869457,TK117686
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869458,TK117651
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869459,TK117652
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869460,TK117653
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869461,TK117656
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869462,TK117687
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869463,TK117688
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869464,TK117689
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869465,TK117690
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869466,TK117691
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869467,TK117654
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869468,TK117630
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869469,TK117632
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869470,TK117633
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869471,TK117634
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869472,TK117629
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869473,TK117631
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869474,TK32057
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869475,TK15519
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869476,TK15522
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869477,TK18704
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869478,TK82863
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869479,TK27688
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869480,TK27682
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869481,TK82850
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869482,TK82849
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869483,TK82853
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869484,TK82854
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869485,TK125172
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869486,TK125173
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869487,TK125175
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869488,TK125176
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869489,TK125128
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869490,TK125129
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869491,TK125130
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869492,TK125133
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869493,TK125138
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869494,TK21793
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869495,TK21794
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869496,TK117542
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869497,TK117543
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869498,TK117544
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869499,TK117545
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869500,TK117546
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869501,TK117575
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869502,TK117576
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869503,TK117578
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869504,TK117579
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869505,TK117581
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869506,TK117587
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869507,TK117573
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869508,TK117580
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869509,TK117582
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869510,TK117584
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869511,TK125143
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,DQ869512,TK125144
